imid|mapname|object_id
5108|Stem cells_Stimulation of differentiation of mouse embryonic fibroblasts into adipocytes by extracellular factors|733
5108|Stem cells_Stimulation of differentiation of mouse embryonic fibroblasts into adipocytes by extracellular factors|380
5108|Stem cells_Stimulation of differentiation of mouse embryonic fibroblasts into adipocytes by extracellular factors|381
5109|Amitraz-induced inhibition of Insulin secretion|-2106175457
5109|Amitraz-induced inhibition of Insulin secretion|-48919377
5109|Amitraz-induced inhibition of Insulin secretion|-673540492
5109|Amitraz-induced inhibition of Insulin secretion|975
5109|Amitraz-induced inhibition of Insulin secretion|-391098316
5109|Amitraz-induced inhibition of Insulin secretion|-107306351
5109|Amitraz-induced inhibition of Insulin secretion|25
5109|Amitraz-induced inhibition of Insulin secretion|-248610150
5109|Amitraz-induced inhibition of Insulin secretion|-854705417
5109|Amitraz-induced inhibition of Insulin secretion|-1015237697
5109|Amitraz-induced inhibition of Insulin secretion|6054
5109|Amitraz-induced inhibition of Insulin secretion|-1966468965
5109|Amitraz-induced inhibition of Insulin secretion|-2045343360
5109|Amitraz-induced inhibition of Insulin secretion|-1121339577
5109|Amitraz-induced inhibition of Insulin secretion|-2030976663
5109|Amitraz-induced inhibition of Insulin secretion|280
5109|Amitraz-induced inhibition of Insulin secretion|-2026756146
5109|Amitraz-induced inhibition of Insulin secretion|53
5109|Amitraz-induced inhibition of Insulin secretion|889
5109|Amitraz-induced inhibition of Insulin secretion|172
5109|Amitraz-induced inhibition of Insulin secretion|-466598298
5109|Amitraz-induced inhibition of Insulin secretion|-335567511
5110|Influence of multiple myeloma cells on bone marrow stromal cells|-149338283
5110|Influence of multiple myeloma cells on bone marrow stromal cells|644
5110|Influence of multiple myeloma cells on bone marrow stromal cells|389
5110|Influence of multiple myeloma cells on bone marrow stromal cells|756
5110|Influence of multiple myeloma cells on bone marrow stromal cells|410
5110|Influence of multiple myeloma cells on bone marrow stromal cells|9063
5110|Influence of multiple myeloma cells on bone marrow stromal cells|380
5110|Influence of multiple myeloma cells on bone marrow stromal cells|263
5110|Influence of multiple myeloma cells on bone marrow stromal cells|262
5110|Influence of multiple myeloma cells on bone marrow stromal cells|122
5110|Influence of multiple myeloma cells on bone marrow stromal cells|6098
5110|Influence of multiple myeloma cells on bone marrow stromal cells|-524925202
5110|Influence of multiple myeloma cells on bone marrow stromal cells|-1888137608
5110|Influence of multiple myeloma cells on bone marrow stromal cells|811
5110|Influence of multiple myeloma cells on bone marrow stromal cells|391
5110|Influence of multiple myeloma cells on bone marrow stromal cells|4205
5110|Influence of multiple myeloma cells on bone marrow stromal cells|123
5110|Influence of multiple myeloma cells on bone marrow stromal cells|2824
5110|Influence of multiple myeloma cells on bone marrow stromal cells|4487
5110|Influence of multiple myeloma cells on bone marrow stromal cells|261
5110|Influence of multiple myeloma cells on bone marrow stromal cells|550
5110|Influence of multiple myeloma cells on bone marrow stromal cells|-1919192321
5110|Influence of multiple myeloma cells on bone marrow stromal cells|643
5110|Influence of multiple myeloma cells on bone marrow stromal cells|259
5110|Influence of multiple myeloma cells on bone marrow stromal cells|2665
5110|Influence of multiple myeloma cells on bone marrow stromal cells|6213
5110|Influence of multiple myeloma cells on bone marrow stromal cells|522
5110|Influence of multiple myeloma cells on bone marrow stromal cells|2728
5110|Influence of multiple myeloma cells on bone marrow stromal cells|-689197755
5110|Influence of multiple myeloma cells on bone marrow stromal cells|806
5110|Influence of multiple myeloma cells on bone marrow stromal cells|128
5110|Influence of multiple myeloma cells on bone marrow stromal cells|153
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|9200
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|2482
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|756
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|470
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|615
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|2666
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-1547657770
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-270851058
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|470
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-1180387581
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|756
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|4322
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|471
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-1978633254
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-270851058
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-1379242027
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|733
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-1743009063
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-498366379
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-1978633254
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|6011
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|757
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-270851058
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-1743009063
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|391
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-2099509019
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-270851058
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|471
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-1180387581
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|-270851058
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|216
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|2482
5118|Origin of Langerhans cells in the steady-state and under inflammatory conditions|4487
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|4333
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|6021
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|733
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|738
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|-604440482
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|486
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|-918241363
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|6108
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|699
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|336
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|680
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|263
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|6132
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|-1653380582
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|-1991231098
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|4634
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|-1055059949
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|80
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|6436
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|4127
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|2210
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|259
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|886
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|258
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|6018
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|-1041628668
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|4275
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|487
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|1071
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|6102
5128|Stem cells_FGF and BMP signaling in early embryonic hepatogenesis|261
5129|Stem cells_H3K36 demethylation in stem cell maintenance|995
5129|Stem cells_H3K36 demethylation in stem cell maintenance|482
5129|Stem cells_H3K36 demethylation in stem cell maintenance|135
5129|Stem cells_H3K36 demethylation in stem cell maintenance|4129
5129|Stem cells_H3K36 demethylation in stem cell maintenance|-656296448
5129|Stem cells_H3K36 demethylation in stem cell maintenance|681
5129|Stem cells_H3K36 demethylation in stem cell maintenance|-364203699
5129|Stem cells_H3K36 demethylation in stem cell maintenance|-1913977588
5129|Stem cells_H3K36 demethylation in stem cell maintenance|-443082685
5129|Stem cells_H3K36 demethylation in stem cell maintenance|-2018035122
5129|Stem cells_H3K36 demethylation in stem cell maintenance|-504577491
5129|Stem cells_H3K36 demethylation in stem cell maintenance|1062
5129|Stem cells_H3K36 demethylation in stem cell maintenance|-2139224290
5129|Stem cells_H3K36 demethylation in stem cell maintenance|-2030443699
5129|Stem cells_H3K36 demethylation in stem cell maintenance|-1600741596
5129|Stem cells_H3K36 demethylation in stem cell maintenance|1061
5129|Stem cells_H3K36 demethylation in stem cell maintenance|1075
