entrez_id	gene_name
102800315	LINC01246
339	APOBEC1
6712	SPTBN2
151313	FAHD2B
60385	TSKS
710	SERPING1
56253	CRTAM
4584	MUC3A
100132994	CXorf49B
3014	H2AFX
4489	MT1A
139599	MAGEE2
282997	PDCD4-AS1
5973	RENBP
101059938	NPIPA7
100423014	MIR3196
10437	IFI30
138799	OR13C5
56339	METTL3
100874246	ARHGAP31-AS1
100422998	MIR3199-2
554251	FBXO48
100616420	MIR4744
2783	GNB2
10991	SLC38A3
100124538	SNORA70C
100033801	SNORD115-25
157697	ERICH1
160851	DGKH
9024	BRSK2
55634	KRBOX4
26133	TRPC4AP
285464	CRIPAK
5594	MAPK1
3990	LIPC
340595	ZCCHC16
79970	ZNF767P
1293	COL6A3
100528021	ST20-MTHFS
643623	LOC643623
51719	CAB39
10155	TRIM28
100499483	CCDC180
90102	PHLDB2
441369	FLJ46284
90799	CEP95
7417	VDAC2
472	ATM
55254	TMEM39A
26063	DECR2
140699	MROH8
83850	ESYT3
101928269	LOC101928269
83737	ITCH
55089	SLC38A4
55227	LRRC1
101927129	LINC01580
100287171	WASH1
169270	ZNF596
404550	C16orf74
55285	RBM41
10317	B3GALT5
9	NAT1
7593	MZF1
23317	DNAJC13
101927111	SUCLG2-AS1
26693	OR2V1
6905	TBCE
57458	TMCC3
11137	PWP1
64798	DEPTOR
949	SCARB1
10566	AKAP3
57698	SHTN1
441009	CPEB2-AS1
11216	AKAP10
221718	LINC00518
157769	FAM91A1
151790	WDR49
654434	SNHG20
653113	FAM86FP
100506834	GAS1RR
4678	NASP
84524	ZC3H8
100616459	MIR4745
2348	FOLR1
55862	ECHDC1
2187	FANCB
153657	TTC23L
54873	PALMD
8237	USP11
23478	SEC11A
9657	IQCB1
4716	NDUFB10
440993	LINC00969
693141	MIR556
89845	ABCC10
26136	TES
440757	LINC00851
100128006	LOC100128006
84842	HPDL
134285	TMEM171
90678	LRSAM1
79992	AGPAT4-IT1
57062	DDX24
100132464	FAM99B
404217	CTXN1
246269	LACE1
130749	CPO
2784	GNB3
6281	S100A10
152756	FAM218A
51512	GTSE1
8915	BCL10
64863	METTL4
2986	GUCY2F
350	APOH
51031	GLOD4
100874159	LINC00400
100506680	SACS-AS1
9555	H2AFY
196500	PIANP
57171	DOLPP1
1472	CST4
101927378	LOC101927378
152742	LINC01085
26093	CCDC9
5298	PI4KB
100500899	MIR3692
100652929	HP09025
10360	NPM3
8089	YEATS4
164237	WFDC13
100379141	SNORA70D
100529145	TEN1-CDK3
25957	PNISR
84687	PPP1R9B
874	CBR3
100506123	LOC100506123
619554	MIR486-1
284119	PTRF
205860	TRIML2
102465518	MIR6860
101059953	NPIPA8
1990	CELA1
8714	ABCC3
64332	NFKBIZ
4693	NDP
10121	ACTR1A
100423023	MIR3197
83446	CCDC70
693185	MIR600
129787	TMEM18
5328	PLAU
4490	MT1B
100302236	MIR1260A
29950	SERTAD1
101929390	LINC01247
100037417	DDTL
724102	SNHG4
10930	APOBEC2
100033802	SNORD115-26
100313781	MIR718
51538	ZCCHC17
101928314	LOC101928314
83943	IMMP2L
4281	MID1
10120	ACTR1B
143187	VTI1A
59345	GNB4
9881	TRANK1
285141	ERICH2
387066	SNHG5
10257	ABCC4
55027	HEATR3
340562	SATL1
23384	SPECC1L
4008	LMO7
5890	RAD51B
116496	FAM129A
80133	MROH9
2176	FANCC
441478	NRARP
392465	GLOD5
55116	TMEM39B
101927379	LOC101927379
653583	PHLDB3
55266	TMEM19
84869	CBR4
84309	NUDT16L1
29948	OSGIN1
84657	LINC00852
2778	GNAS
101927112	LINC01581
7419	VDAC3
146434	ZNF597
85320	ABCC11
79442	LRRC2
102723818	LINC01248
9162	DGKI
1209	CLPTM1
100286844	BCDIN3D-AS1
10933	MORF4L1
55268	ECHDC2
6272	SORT1
399697	CTXN2
100616371	MIR4746
64216	TFB2M
26810	SNORD41
129401	NUP35
84929	FIBCD1
10761	PLAC1
7705	ZNF146
950	SCARB2
25906	ANAPC15
100505616	SNHG21
6597	SMARCA4
54433	GAR1
10	NAT2
9792	SERTAD2
84312	BRMS1L
5822	PWP2
389906	LOC389906
126792	B3GALT6
4998	ORC1
5216	PFN1
29118	DDX25
100506124	LOC100506124
85406	DNAJC14
219333	USP12
3015	H2AFZ
57731	SPTBN4
54847	SIDT1
221908	PPP1R35
3750	KCND1
23650	TRIM29
6094	ROM1
54967	CT55
57821	CCDC181
100996597	LINC00690
29081	METTL5
102724612	LOC102724612
79171	RBM42
9963	SLC23A1
11215	AKAP11
283116	TRIM49B
317703	VN1R4
401172	FLJ33360
10363	HMG20A
10847	SRCAP
693186	MIR601
51652	CHMP3
64925	CCDC71
285659	OR2V2
136991	ASZ1
8209	C21orf33
7975	MAFK
102465696	MIR486-2
84989	JMJD1C-AS1
5394	EXOSC10
693142	MIR557
6282	S100A11
102724201	TBX18-AS1
407027	MIR301A
100379250	SNORA70E
9973	CCS
2350	FOLR2
102724450	LOC102724450
92745	SLC38A5
920	CD4
102465519	MIR6861
6609	SMPD1
100126303	MIR890
5947	RBP1
8321	FZD1
1473	CST5
25987	TSKU
121274	ZNF641
9227	LRAT
8852	AKAP4
647012	YY1P2
7391	USF1
100847058	MIR5681A
100036564	SNORD115-27
100422991	MIR1260B
54539	NDUFB11
8975	USP13
83690	CRISPLD1
340061	TMEM173
2115	ETV1
64324	NSD1
23279	NUP160
10681	GNB5
57626	KLHL1
10491	CRTAP
91181	NUP210L
168975	CNBD1
94160	ABCC12
3806	KIR2DS1
11043	MID2
27342	RABGEF1
148	ADRA1A
100874143	LINC00358
51390	AIG1
127795	C1orf87
5334	PLCL1
10404	CPQ
127733	UBXN10
646600	IGF2BP2-AS1
164380	CST13P
3751	KCND2
147657	ZNF480
23345	SYNE1
56980	PRDM10
143903	LAYN
5217	PFN2
9590	AKAP12
7157	TP53
5595	MAPK3
64343	AZI2
256076	COL6A5
100616337	MIR4747
127254	ERICH3
5889	RAD51C
2740	GLP1R
101927559	CEBPB-AS1
399671	HEATR4
644353	ZCCHC18
10057	ABCC5
100124536	SNORA38B
29103	DNAJC15
1474	CST6
6239	RREB1
140890	SREK1
100337591	SNORA70F
138802	OR13C8
51092	SIDT2
5225	PGC
90701	SEC11C
51332	SPTBN5
7392	USF2
92747	BPIFB1
767577	SNORD114-1
3236	HOXD10
642612	TRIM49C
7543	ZFX
81542	TMX1
3991	LIPE
100526761	CCDC169-SOHLH2
131965	METTL6
100093631	GTF2IP4
145389	SLC38A6
727982	LINC01249
9962	SLC23A2
100133205	LINC00240
79746	ECHDC3
10490	VTI1B
92292	GLYATL1
7503	XIST
54471	MIEF1
5948	RBP2
284459	HKR1
10654	PMVK
8467	SMARCA5
90850	ZNF598
79598	CEP97
2535	FZD2
145376	PPP1R36
79980	DSN1
119504	ANAPC16
8620	NPFF
103091864	SNHG22
81543	LRRC3
23676	SMPX
2352	FOLR3
101929657	LOC101929657
91694	LONRF1
375287	RBM43
9495	AKAP5
55795	PCID2
7498	XDH
57172	CAMK1G
101927994	LINC01087
399959	MIR100HG
406901	MIR107
64855	FAM129B
1937	EEF1G
100286922	LOC100286922
101928033	CTD-2270F17.1
114041	B3GALT5-AS1
101927581	CCDC182
4999	ORC2
81501	DCSTAMP
4350	MPG
101927332	LINC01582
104613533	LOC104613533
641638	SNHG6
3161	HMMR
9643	MORF4L2
8706	B3GALNT1
734	OSGIN2
132430	PABPC4L
921	CD5
403314	APOBEC4
152024	LINC00691
613212	CTXN3
724033	MIR663A
647288	CTAGE11P
100147744	RNU7-1
54535	CCHCR1
388692	LOC388692
10362	HMG20B
101928766	LOC101928766
693143	MIR558
23615	PYY2
317705	VN1R5
4060	LUM
6283	S100A12
55897	MESP1
100874253	LINC00853
29946	SERTAD3
6610	SMPD2
693133	MIR550A1
100847091	MIR5681B
100506125	LOC100506125
79469	DLEU2L
693187	MIR602
2876	GPX1
100126318	MIR301B
100036565	SNORD115-28
100505996	LINC00403
7620	ZNF69
205717	USF3
23228	PLCL2
7707	ZNF148
493860	CCDC73
100505875	LINC01088
3752	KCND3
101928470	TMEM246-AS1
64409	WBSCR17
139322	APOOL
101928767	LOC101928767
91544	UBXN11
338324	S100A7A
6284	S100A13
55238	SLC38A7
100132285	KIR2DS2
368	ABCC6
54504	CPVL
131873	COL6A6
11275	KLHL2
83716	CRISPLD2
148789	B3GALNT2
285326	LINC00692
100874261	LINC00854
284352	PPP1R37
100874259	SLC25A30-AS1
139189	DGKK
23224	SYNE2
5226	PGD
51075	TMX2
84960	CCDC183
5949	RBP3
57178	ZMIZ1
923	CD6
54103	GSAP
440926	H3F3AP4
9472	AKAP6
10254	STAM2
159	ADSS
390980	ZNF805
55512	SMPD3
100033803	SNORD115-29
605	BCL7A
11214	AKAP13
693188	MIR603
27199	OXGR1
7976	FZD3
26256	CABYR
150000	ABCC13
140894	CNBD2
8530	CST7
375307	CATIP
7080	NKX2-1
693144	MIR559
100534593	STX16-NPEPL1
4493	MT1E
100873983	MAGI1-AS1
23595	ORC3
56981	PRDM11
728264	CARMN
147	ADRA1B
767578	SNORD114-2
101927876	LOC101927876
23341	DNAJC16
100313824	MIR663B
101929207	LOC101929207
5596	MAPK4
164832	LONRF2
134288	TMEM174
100616425	MIR4748
5892	RAD51D
104	ADARB1
148103	ZNF599
27166	PRELID1
100131176	WDR86-AS1
23743	BHMT2
124454	EARS2
94	ACVRL1
55661	DDX27
8513	LIPF
4048	LTA4H
440944	THUMPD3-AS1
100996385	LOC100996385
4161	MC5R
375316	RBM44
392364	LOC392364
7544	ZFY
9097	USP14
219970	GLYATL2
57102	C12orf4
151295	SLC23A3
100887754	LINC00359
100507468	LOC100507468
3237	HOXD11
56256	SERTAD4
767598	SNORD114-20
2178	FANCE
100170765	ERICH4
51510	CHMP5
199786	FAM129C
80341	BPIFB2
79023	NUP37
2116	ETV2
102466752	MIR6863
2877	GPX2
84833	USMG5
64101	LRRC4
100616268	MIR4472-1
125170	MIEF2
50624	CUZD1
10956	OS9
693134	MIR550A2
26807	SNORD43
100379132	SNORA70G
390213	DOC2GP
101929690	LINC01583
100422993	MIR3130-1
345456	PFN3
126823	KLHDC9
100506810	LINC01132
403315	FAM92A1P2
339983	NAT8L
84973	SNHG7
64834	ELOVL1
286362	OR13C9
145873	MESP2
1058	CENPA
84666	RETNLB
388242	LOC388242
391627	USP17L9P
728558	ENTPD1-AS1
153768	PRELID2
55627	SMPD4
203111	ERICH5
100287639	MTHFD2P1
105	ADARB2
161176	SYNE3
2987	GUK1
3784	KCNQ1
102800317	LOC400927-CSNK1E
9465	AKAP7
112752	IFT43
49855	SCAPER
79828	METTL8
1894	ECT2
57402	S100A14
146167	SLC38A8
3808	KIR2DS3
1761	DMRT1
390858	OACYLP
9958	USP15
26039	SS18L1
80150	ASRGL1
59335	PRDM12
91750	LIN52
127731	VWA5B1
387856	CCDC184
92906	HNRNPLL
84146	ZNF644
338799	LINC01089
645206	LINC00693
359710	BPIFB3
100507351	LOC100507351
114823	LENG8
54495	TMX3
4686	NCBP1
5000	ORC4
5523	PPP2R3A
54898	ELOVL2
341	APOC1
57326	PBXIP1
101929208	LOC101929208
191585	PLAC4
374875	HSD11B1L
100506127	LOC100506127
11112	HIBADH
55651	NHP2
2246	FGF1
25975	EGFL6
27165	GLS2
10523	CHERP
100874194	CLDN10-AS1
158798	AKAP14
25942	SIN3A
101929541	LOC101929541
51530	ZC3HC1
5858	PZP
6349	CCL3L1
767579	SNORD114-3
3249	HPN
55192	DNAJC17
55359	STYK1
2188	FANCF
2878	GPX3
645249	MNX1-AS1
100505633	LINC01133
666	BOK
63897	HEATR6
1059	CENPB
101929369	SNHG24
100616313	MIR4749
9275	BCL7B
83637	ZMIZ2
100652739	RAET1E-AS1
8322	FZD4
4351	MPI
50856	CLEC4A
222643	UNC5CL
26249	KLHL3
375189	PFN4
101929497	LOC101929497
3238	HOXD12
63933	MCUR1
9388	LIPG
101928650	LOC101928650
100131454	DBIL5P
100652791	GS1-24F4.2
100132163	PHKA2-AS1
401288	LINC00242
2117	ETV3
102724368	CELSR3-AS1
100616309	MIR4472-2
79836	LONRF3
3061	HCRTR1
55794	DDX28
389125	MUSTN1
924	CD7
646471	LOC646471
101929701	LINC01584
693189	MIR604
54534	MRPL50
5626	PROP1
129831	RBM45
100616354	MIR550A3
2098	ESD
9884	LRRC37A
389396	GLYATL3
26806	SNORD44
3430	IFI35
84286	TMEM175
100134934	TEN1
183	AGT
100628315	DNM3OS
5950	RBP4
4494	MT1F
641311	RPL31P11
123970	C16orf78
150763	GPAT2
2512	FTL
390168	OR5M1
646915	ZNF806
574498	MIR516A1
84519	ACRBP
10047	CST8
100423002	MIR3130-2
85285	KRTAP4-1
100127889	C10orf131
4821	NKX2-2
406929	MIR138-1
101928812	LOC101928812
102465521	MIR6864
100507057	MFI2-AS1
79643	CHMP6
100093630	SNHG8
115557	ARHGEF25
1594	CYP27B1
101929145	PPP3CB-AS1
767599	SNORD114-21
100616155	MIR4536-1
55614	KIF16B
26037	SIPA1L1
3062	HCRTR2
1060	CENPC
346007	EYS
64097	EPB41L4A
51454	GULP1
313	AOAH
22883	CLSTN1
2118	ETV4
26084	ARHGEF26
2189	FANCG
101929380	LOC101929380
3809	KIR2DS4
55332	DRAM1
22888	UBOX5
91782	CHMP7
55320	MIS18BP1
389658	FAM150A
3681	ITGAD
2879	GPX4
6388	SDF2
3785	KCNQ2
64506	CPEB1
153770	PLAC8L1
28227	PPP2R3B
94059	LENG9
653691	TCAF2P1
391195	OR2T33
56062	KLHL4
387751	GVINP1
5157	PDGFRL
5423	POLB
51108	METTL9
158399	ZNF483
105371807	THRA1/BTR
1774	DNASE1L1
11260	XPOT
6833	ABCC8
5728	PTEN
105376331	LOC105376331
4214	MAP3K1
103504737	MIR8485
388551	CEACAM16
114659	LRRC37B
10270	AKAP8
100132987	LINC00856
729096	BMS1P4
344	APOC2
51162	EGFL7
545	ATR
23309	SIN3B
5228	PGF
735301	SNHG9
767580	SNORD114-4
10600	USP16
4495	MT1G
100506325	SP2-AS1
22936	ELL2
79166	LILRP2
83605	CCM2
56255	TMX4
8418	CMAHP
100616370	MIR4771-1
24142	NAT6
131831	ERICH6
100126341	MIR891A
23639	LRRC6
26986	PABPC1
146	ADRA1D
83401	ELOVL3
153129	SLC38A9
55937	APOM
2247	FGF2
283143	LINC00900
84245	MRI1
441461	STX17-AS1
10887	PROKR1
84803	GPAT3
401247	LINC00243
117143	TADA1
3239	HOXD13
644538	SMIM10
26190	FBXW2
2630	GBAP1
5597	MAPK6
159296	NKX2-3
101928651	LOC101928651
200879	LIPH
10655	DMRT2
100616438	MIR4632
115752	DIS3L
30	ACAA1
574499	MIR516A2
3169	FOXA1
101928113	ST3GAL5-AS1
90113	VWA5B2
5001	ORC5
1	A1BG
64710	NUCKS1
83758	RBP5
100423036	MIR2355
59336	PRDM13
711	ERC2-IT1
149954	BPIFB4
166863	RBM46
643246	MAP1LC3B2
100133612	LINC01134
9274	BCL7C
102466104	MIR6090
163183	SYNE4
101928769	LOC101928769
105376843	SNHG25
388406	LOC388406
64319	FBRS
56265	CPXM1
202052	DNAJC18
8858	PROZ
100505483	PRKAG2-AS1
158506	ZNF645
441908	NBPF18P
22916	NCBP2
200895	DHFRL1
128822	CST9
693190	MIR605
51258	MRPL51
85291	KRTAP4-2
101929765	LINC01585
103157000	PAUPAR
388335	TMEM220
5986	RFNG
2664	GDI1
100616484	MIR4470
406930	MIR138-2
102465522	MIR6865
6827	SUPT4H1
164127	CCDC185
9220	TIAF1
6120	RPE
7855	FZD5
51188	SS18L2
767600	SNORD114-22
100847061	MIR4536-2
3786	KCNQ3
284942	RPL23AP82
93627	TBCK
100131060	LINC01135
1859	DYRK1A
100048912	CDKN2B-AS1
83744	ZNF484
26985	AP3M1
5591	PRKDC
439990	LINC00857
55788	LMBRD1
119587	CPXM2
1775	DNASE1L2
1497	CTNS
9726	ZNF646
928	CD9
9154	SLC28A1
140576	S100A16
389289	ANXA2R
57568	SIPA1L2
54454	ATAD2B
3810	KIR2DS5
6433	SFSWAP
101928201	LOC101928201
147172	LRRC37BP1
3381	IBSP
2665	GDI2
54502	RBM47
64084	CLSTN2
132660	LIN54
399669	ZNF321P
55088	CCDC186
1650	DDOST
131669	UROC1
283214	LOC283214
131118	DNAJC19
102466986	MIR6866
5727	PTCH1
10142	AKAP9
128338	DRAM2
8323	FZD6
58524	DMRT3
57125	PLXDC1
54566	EPB41L4B
56164	STK31
84057	MND1
10060	ABCC9
51594	NBAS
2248	FGF3
27314	RAB30
3170	FOXA2
3682	ITGAE
2119	ETV5
387775	SLC22A10
100506724	LINC00901
127068	OR2T34
6785	ELOVL4
84329	HVCN1
79669	C3orf52
57554	LRRC7
10297	APC2
94161	SNORD46
2880	GPX5
10900	RUNDC3A
1207	CLNS1A
5138	PDE2A
80775	TMEM177
154860	FEZF1-AS1
132864	CPEB2
101929743	LINC01586
51088	KLHL5
9253	NUMBL
26099	SZRD1
101929705	LOC101929705
2483	FRG1
767581	SNORD114-5
137964	GPAT4
4496	MT1H
9052	GPRC5A
100533195	FAM24B-CUZD1
4222	MEOX1
683	BST1
100616165	MIR4771-2
55012	PPP2R3C
149998	LIPI
80864	EGFL8
59342	SCPEP1
50488	MINK1
56181	MTFR1L
3276	PRMT1
442497	LOC442497
55421	NCBP3
114897	C1QTNF1
79719	AAGAB
388558	ZNF808
285016	FAM150B
400	ARL1
80237	ELL3
165186	FAM179A
56994	CHPT1
10449	ACAA2
10952	SEC61B
149281	METTL11B
79003	MIS12
51110	LACTB2
345	APOC3
8914	TIMELESS
23594	ORC6
9827	RGP1
338398	TAS2R60
1264	CNN1
100133319	PRO1804
128674	PROKR2
6734	SRPRA
399761	BMS1P5
64433	LINC00244
63978	PRDM14
389161	ANKUB1
414062	CCL3L3
100506677	AA06
55911	APOBR
219482	OR5M3
101927310	LOC101927310
170482	CLEC4C
60314	C12orf10
5585	PKN1
101929215	CTD-2201I18.1
9047	SH2D2A
104472716	WARS2-IT1
5598	MAPK7
100287042	LOC100287042
85290	KRTAP4-3
122704	MRPL52
105755953	LOC105755953
8529	CYP4F2
441155	LOC441155
56654	NPDC1
55154	MSTO1
10746	MAP3K2
100130519	TMEM221
100616175	MIR4633
10343	PKDREJ
4654	MYOD1
100616451	MIR4471
644524	NKX2-4
693191	MIR606
767603	SNORD114-23
100126304	MIR891B
100132967	FAM223A
221037	JMJD1C
116362	RBP7
29775	CARD10
2120	ETV6
154661	RUNDC3B
57590	WDFY1
2903	GRIN2A
84898	PLXDC2
5599	MAPK8
64283	ARHGEF28
89857	KLHL6
1062	CENPE
23116	FAM179B
79068	FTO
50514	DEC1
63977	PRDM15
84318	CCDC77
284395	LOC284395
23094	SIPA1L3
256957	HEATR9
101929152	P3H2-AS1
8406	SRPX
23169	SLC35D1
9149	DYRK1B
399693	CCDC187
11031	RAB31
22849	CPEB3
101927267	LOC101927267
100507433	ZNF571-AS1
79137	FAM134A
100313822	MIR513B
22832	CEP162
79135	APOO
128602	C20orf85
5816	PVALB
1265	CNN2
10947	AP3M2
5589	PRKCSH
4012	LNPEP
4215	MAP3K3
51150	SDF4
114898	C1QTNF2
55215	FANCI
10474	TADA3
92255	LMBRD2
402	ARL2
101927311	LOC101927311
101927924	LOC101927924
448831	FRG2
101928491	LOC101928491
100126798	SNAR-A1
8720	MBTPS1
101927186	ADGRL3-AS1
51622	CCZ1
55966	AJAP1
8125	ANP32A
1482	NKX2-5
56912	IFT46
142910	LIPJ
55867	SLC22A11
5586	PKN2
9132	KCNQ4
100873975	CNTN4-AS1
100192426	LOC100192426
257202	GPX6
60481	ELOVL5
101928527	PIGBOS1
9746	CLSTN3
6468	FBXW4
100128378	LINC00696
79156	PLEKHF1
8643	PTCH2
64083	GOLPH3
84065	TMEM222
283849	EXOC3L1
9153	SLC28A2
103752586	BIRC6-AS2
100500846	MIR3689A
345611	IRGM
729767	CEACAM18
58477	SRPRB
84060	RBM48
101927762	LOC101927762
4223	MEOX2
10945	KDELR1
4352	MPL
55173	MRPS10
113444	SMIM12
730227	LINC01136
158401	C9orf84
4051	CYP4F3
286177	LOC286177
3275	PRMT2
1414	CRYBB1
124221	PRSS30P
10141	LINC01587
58485	TRAPPC1
170425	LINC00858
1776	DNASE1L3
26802	SNORD47
642826	BMS1P6
283710	LOC283710
51704	GPRC5B
3157	HMGCS1
4829	NMBR
171022	ABHD11-AS1
684	BST2
403244	OR2T35
3171	FOXA3
2268	FGR
220992	ZNF485
100616202	MIR4634
84616	KRTAP4-4
100529262	MIA-RAB4B
128859	BPIFB6
6168	RPL37A
26831	RNU5A-1
6017	RLBP1
693192	MIR607
11274	USP18
116540	MRPL53
5042	PABPC3
9027	NAT8
8324	FZD7
767582	SNORD114-6
81571	MIR600HG
2249	FGF4
102465523	MIR6867
79345	OR51B2
644314	MT1IP
149428	BNIPL
124056	NOXO1
100126328	MIR940
767604	SNORD114-24
338339	CLEC4D
283989	TSEN54
346	APOC4
79999	LOC79999
286967	FAM223B
63976	PRDM16
101927134	LINC01470
79071	ELOVL6
51513	ETV7
50940	PDE11A
53918	PELO
65975	STK33
11046	SLC35D2
23101	MCF2L2
56479	KCNQ5
10541	ANP32B
4292	MLH1
2781	GNAZ
84433	CARD11
1879	EBF1
115825	WDFY2
5573	PRKAR1A
10196	PRMT3
388677	NOTCH2NL
5638	PRRG1
1063	CENPF
81606	LBH
114899	C1QTNF3
57045	TWSG1
2904	GRIN2B
101928203	LOC101928203
23225	NUP210
5426	POLE
5682	PSMA1
55975	KLHL7
138241	C9orf85
55740	ENAH
116085	SLC22A12
7428	VHL
6815	STYX
54463	FAM134B
55890	GPRC5C
80315	CPEB4
440416	CCDC144NL-AS1
341883	LRRC9
56244	BTNL2
1266	CNN3
693193	MIR608
168667	BMPER
51316	PLAC8
64078	SLC28A3
100126799	SNAR-A2
116541	MRPL54
728431	LINC01137
55004	LAMTOR1
1415	CRYBB2
137814	NKX2-6
2250	FGF5
80746	TSEN2
100652856	LINC00408
54461	FBXW5
5464	PPA1
5601	MAPK9
126638	RPTN
283551	LINC01588
10913	EDAR
10981	RAB32
100873976	CNTN4-AS2
84310	C7orf50
8456	FOXN1
7145	TNS1
5427	POLE2
3250	HPR
6504	SLAMF1
3158	HMGCS2
79075	DSCC1
100616479	MIR4635
2882	GPX7
8189	SYMPK
1589	CYP21A2
4216	MAP3K4
729156	GTF2IRD1P1
283	ANG
403	ARL3
283159	OR8D1
100500906	MIR3689B
7803	PTP4A1
26253	CLEC4E
56971	CEACAM19
7305	TYROBP
79064	TMEM223
101926987	DLGAP4-AS1
643414	LIPK
85395	FAM207A
90649	ZNF486
1573	CYP2J2
55168	MRPS18A
8761	PABPC4
79666	PLEKHF2
85289	KRTAP4-5
10869	USP19
90417	KNSTRN
9738	CCP110
80149	ZC3H12A
388021	TMEM179
5192	PEX10
100169761	RNA5S10
127665	ZNF648
26151	NAT9
6399	TRAPPC2
801	CALM1
102466192	MIR6750
124093	CCDC78
221710	SMIM13
100874343	HS1BP3-IT1
83998	REG4
90332	EXOC3L2
64963	MRPS11
2623	GATA1
100616229	MIR4473
55073	LRRC37A4P
729627	PRR23A
2219	FCN1
26801	SNORD48
29941	PKN3
729338	CETN4P
348327	ZNF530
11014	KDELR2
284297	SSC5D
131583	FAM43A
10993	SDS
100130849	LOC100130849
51360	MBTPS2
8996	NOL3
100302114	MIR513C
102466753	MIR6868
100422957	MIR3131
767583	SNORD114-7
401264	TRAM2-AS1
388849	CCDC188
8325	FZD8
767605	SNORD114-25
150383	CDPF1
219873	OR10S1
8715	NOL4
3845	KRAS
101927149	LINC01471
349160	LOC349160
22897	CEP164
222255	ATXN7L1
8623	ASMTL
29953	TRHDE
23001	WDFY3
4052	LTBP1
64093	SMOC1
9790	BMS1
9390	SLC22A13
340204	CLPSL1
9051	PSTPIP1
301	ANXA1
80146	UXS1
64215	DNAJC1
4217	MAP3K5
23371	TNS2
340094	LINC01020
100505736	LOC100505736
64641	EBF2
9317	PTER
57501	KIAA1257
102723356	ZFPM2-AS1
399886	LOC399886
55249	YY1AP1
392862	GRID2IP
100169951	SNAR-A3
23185	LARP4B
642819	ZNF487
1417	CRYBB3
8326	FZD9
65251	ZNF649
57563	KLHL8
7384	UQCRC1
23520	ANP32C
79993	ELOVL7
750	GAS8-AS1
104798195	GS1-594A7.3
5639	PRRG2
100533990	APOC4-APOC2
828	CAPS
402381	SOHLH1
5575	PRKAR1B
100506737	LINC01589
28973	MRPS18B
8073	PTP4A2
89780	WNT3A
79748	LMAN1L
102723729	LOC102723729
11015	KDELR3
493869	GPX8
2624	GATA2
100652909	LINC00904
100423039	MIR3132
201895	SMIM14
162427	FAM134C
152519	NIPAL1
340146	SLC35D3
767584	SNORD114-8
100616333	MIR3689C
101927081	MIR4307HG
6183	MRPS12
606293	KLKP1
101927151	LOC101927151
388685	LINC01138
340206	TREML3P
55007	FAM118A
84962	AJUBA
285401	LINC00698
54107	POLE3
805	CALM2
1797	DXO
389151	PRR23B
100130075	LOC100130075
27095	TRAPPC3
144486	CEP83-AS1
283232	TMEM80
3344	FOXN2
115908	CTHRC1
55001	TTC22
6103	RPGR
5683	PSMA2
81871	KRTAP4-6
7627	ZNF75A
2905	GRIN2C
27068	PPA2
283160	OR8D2
100169762	RNA5S11
100750225	PCAT1
102465524	MIR6869
128308	MRPL55
1609	DGKQ
165530	CLEC4F
140886	PABPC5
374969	SVBP
101927926	LOC101927926
2220	FCN2
58190	CTDSP1
693194	MIR609
114900	C1QTNF4
100616326	MIR4636
25878	MXRA5
28956	LAMTOR2
728318	KRTAP9-1
79339	OR51B4
340554	ZC3H12B
101929384	LOC101929384
100616441	MIR4474
100507194	LOC100507194
23020	SNRNP200
100500835	MIR3907
55507	GPRC5D
163933	FAM43B
10917	BTNL3
101927269	LOC101927269
339044	PKD1P1
219348	PLAC9
2251	FGF6
100126331	MIR942
57622	LRFN1
440311	LOC440311
767606	SNORD114-26
100302115	MIR1468
90835	CCDC189
102465449	MIR6751
9367	RAB9A
441543	TTTY6B
57705	WDFY4
81563	C1orf21
282763	OR51B5
64759	TNS3
11156	PTP4A3
64094	SMOC2
102465450	MIR6752
1272	CNTN1
101927314	LOC101927314
253738	EBF3
153469	JAKMIP2-AS1
100874531	LINC00581
55605	KIF21A
101929338	CTD-2201E9.1
9037	SEMA5A
55205	ZNF532
6521	SLC4A1
10419	PRMT5
644192	NR2F2-AS1
339390	CLEC4G
91351	DDX60L
503637	DUXAP8
100379174	MACROD2-AS1
100130238	LOC100130238
7385	UQCRC2
102724297	LOC102724297
101929709	LOC101929709
100126332	MIR943
57497	LRFN2
79057	PRRG3
4245	MGAT1
79607	FAM118B
79949	PLEKHS1
6561	SLC13A1
1112	FOXN3
51209	RAB9B
64927	TTC23
51399	TRAPPC4
528	ATP6V1C1
388730	TMEM81
101928700	LOC101928700
84188	FAR1
100169956	SNAR-A4
56655	POLE4
26778	SNORA70
5684	PSMA3
100101467	ZSCAN30
4013	VWA5A
114902	C1QTNF5
442902	MIR330
83544	DNAL1
643401	LINC01021
8649	LAMTOR3
554212	MIR448
55120	FANCL
4053	LTBP2
27000	DNAJC2
5193	PEX12
9064	MAP3K6
284312	ZSCAN1
100507195	LOC100507195
338661	TMEM225
79815	NIPAL2
788	SLC25A20
140901	STK35
100529855	ZNF625-ZNF20
5428	POLG
10106	CTDSP2
274	BIN1
85463	ZC3H12C
127002	ATXN7L2
2906	GRIN2D
55294	FBXW7
2252	FGF7
54937	SOHLH2
100528007	BORCS7-ASMT
84750	FUT10
10436	EMG1
51023	MRPS18C
9050	PSTPIP2
4353	MPO
999	CDH1
767585	SNORD114-9
389383	CLPSL2
27030	MLH3
5546	PRCC
